track_name,track_id,track_popularity,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artist,language,emotion
Two Princes - Radio Mix,1iTKkkgXj8kJkGdjGGBFqL,9,3YdAwfgQLMS4AN2WjRfRlb,latin,0.747,0.803,2,-5.314,1,0.0345,0.0139,5.48E-05,0.0668,0.814,118.019,Fake Pictures,en,
Run To You,1iTZnsVqhCBdZqp9gjITDB,0,53CmFroG6MWR5reOOXJX6B,pop,0.445,0.999,0,-5.627,1,0.0629,3.83E-04,0.218,0.0534,0.195,139.996,Code 64,en,
Wiley Flow,1Iv4wC88uxeAF7SmQQGx3X,71,37i9dQZF1DX0sDai2F5jCQ,rap,0.716,0.68,5,-4.721,0,0.309,0.241,0,0.202,0.475,140.417,Stormzy,en,
DJ Turn It Up,1ivuWgxFQb2xzxVNSlB1hF,69,5aPwKjwNHr6dnCejLcPTVx,rap,0.829,0.695,1,-5.561,1,0.0473,9.56E-04,0.178,0.112,0.369,102.018,Yellow Claw,en,
Rhythm Is A Dancer,1IWzfq3sLedGQ3fb2hAMBA,57,50cXvxgMGrvoUeLhkzCyIO,pop,0.757,0.652,9,-14.916,0,0.0333,0.214,0.257,0.0903,0.862,124.369,SNAP!,en,
Another Day,1ixeHnO23pDi2A0AWBWmKh,0,0KNLLunbFh9XgitPMOGmQg,rock,0.706,0.402,7,-11.396,1,0.0324,0.183,1.22E-04,0.0755,0.827,122.233,Paul McCartney,en,
If I Can't Have You - Gryffin Remix,1IXGILkPm0tOCNeq00kCPa,67,37i9dQZF1DXcZDD7cfEKhW,pop,0.642,0.818,2,-4.552,1,0.032,0.0567,0,0.0919,0.59,124.957,Shawn Mendes,en,
A Minute to Breathe,1ixSXH4wf5oHmGA07zoK3o,33,744VClUYfFnZCDPcOUkg5G,pop,0.481,0.0533,5,-17.591,1,0.038,0.953,0.69,0.0948,0.04,115.887,Trent Reznor and Atticus Ross,tl,
Use Your Heart,1iXtpeHC0i6c7JBrKi3yaq,45,4sji14lrB5bgcr51lPALYH,r&b,0.623,0.479,9,-8.457,1,0.0389,0.17,0.00561,0.341,0.602,73.968,SWV,en,
dork,1izX2DJ0C4ULbe6ptR9Nz3,67,6mtYuOxzl58vSGnEDtZ9uB,edm,0.753,0.538,10,-10.704,1,0.31,0.2,2.89E-05,0.153,0.607,84.034,Sueco the Child,en,
Alone Again,1j06ieEC2BOCM0fTmYhn2l,57,3yj9YnQGTdnFuKbDyXGDi6,rock,0.298,0.612,3,-9.002,0,0.0379,0.0194,9.67E-05,0.0906,0.343,156.727,Dokken,en,
Niet Alsof (feat. MHD),1J0vxvt4DVirTTZu711R0M,57,1d0fonZHpN4LYHTKbmNRbm,latin,0.643,0.614,7,-7.455,1,0.296,0.0586,2.72E-04,0.199,0.587,195.855,Dopebwoy,nl,
Beautiful Now - Marshmello Remix,1j1Mgxr0j24s9norehqVSw,0,4aUEH3uhbofktrFkXOOaKj,edm,0.66,0.928,11,-3.127,0,0.0299,0.0106,4.57E-05,0.0807,0.685,140.073,Zedd,en,
So Much in Love,1J1Wz0UPt4NPp4MMwSJCcz,45,3X4HmijjKdwwLonCrOOEAZ,r&b,0.322,0.25,0,-11.451,0,0.03,0.892,0,0.12,0.352,137.714,All-4-One,en,
Forever Young,1J2EmhjTmHQxLShYQK7Xti,66,3YdAwfgQLMS4AN2WjRfRlb,latin,0.594,0.725,8,-7.225,0,0.0293,0.0369,1.13E-05,0.237,0.572,122.982,UNDRESSD,en,
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,81,4QAzO1Z92yqqD6Mf3mOANu,pop,0.258,0.437,11,-6.593,0,0.039,0.101,1.27E-06,0.106,0.0967,180.043,ZAYN,en,
I'm Yours - Live,1j5cGcXWdHKTPQ2XgXODJI,57,5NTm3injIRkUMROsZr3C2O,latin,0.428,0.694,11,-8.455,1,0.0978,0.697,0,0.764,0.574,145.353,Jason Mraz,en,
DÃ©jala Que Vuelva (feat. Manuel Turizo),1j6xOGusnyXq3l6IryKF3G,72,5ifDekrUt5lbSIMTSzNNqB,latin,0.681,0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,Piso 21,es,
Blood,1j82fFDqVM2Sgb8tfMidBv,40,19WuHd4MxWLzE1fpMmw4S4,rap,0.836,0.706,1,-4.065,1,0.0497,5.19E-05,0,0.0927,0.0374,120.045,Thepoolboi,en,
Weaker Girl,1j8pd7HrxRQRohDwfVO0L8,0,744VClUYfFnZCDPcOUkg5G,pop,0.26,0.432,9,-10.198,0,0.0353,0.171,0.00765,0.239,0.267,164.154,BANKS,en,
Wahre Begebenheiten (feat. AK Ausserkontrolle),1j9Ps8QdrngyB0RzFK1Qwc,49,5GA8GDo7RQC3JEanT81B3g,rap,0.708,0.711,7,-5.064,1,0.41,0.0599,0,0.0556,0.475,185.974,18 Karat,de,
Save It For The Bedroom,1j9WiYut0demY3Md2B4gcV,0,1YgWQAs1s77NzieIH4ARKn,pop,0.323,0.956,1,-2.507,1,0.0536,0.00105,1.69E-04,0.147,0.491,186.089,You Me At Six,en,
In Your Eyes (feat. Charlotte Day Wilson) [Nosaj Thing Remix],1JA1CkP5hFEarsErazLeIe,38,48AzM7l4M02DBYd2N3IFLP,r&b,0.349,0.353,5,-9.386,1,0.0593,0.114,4.11E-06,0.0676,0.181,79.54,BADBADNOTGOOD,en,
Torn,1Jaah2tmN9Hv81A87KZ1MU,69,0tOy7ZY4E2PadXIyj8zU43,rock,0.575,0.886,5,-5.182,1,0.034,0.0647,1.87E-04,0.709,0.608,96.308,Natalie Imbruglia,en,
Vorankommen,1jaVHAdoEONRCrcNvRtCFY,55,5GA8GDo7RQC3JEanT81B3g,rap,0.69,0.486,11,-7.581,0,0.44,0.135,4.99E-04,0.0891,0.538,102.964,Luciano,de,
$ENHOR,1jBmW1fRXgLhy1XwE0SJTN,55,37i9dQZF1DWYBXtbGSCurj,rap,0.773,0.677,8,-4.734,1,0.346,0.421,0,0.0893,0.335,154.928,FBC,pt,
Look What You Made Me Do,1JbR9RDP3ogVNEWFgNXAjh,74,2Aud8PXoTGcyY5esHu4Aaz,pop,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07,Taylor Swift,en,
Go,1jbRXE0cGEDFBEnrdrAwug,38,1ZlL3IQS8eB0s0RMxz02yD,r&b,0.514,0.403,3,-10.704,0,0.0723,0.339,0.0179,0.18,0.0471,163.806,Delilah,en,
Upside Down,1JC4niMbshPlor1BPagn2L,58,37i9dQZF1DWYDQ8wBxd7xt,rock,0.582,0.492,3,-7.448,1,0.0248,0.582,1.48E-06,0.137,0.429,76.255,6cyclemind,en,
"Tamizhi - From ""Tamizhi""",1jCKAMsvvLowhwmrI1aNsz,46,37i9dQZF1DX1ct2TQrAvRf,rap,0.521,0.9,3,-6.358,1,0.0623,0.0187,0,0.164,0.416,140.044,Hiphop Tamizha,et,
If I Ever Fall In Love,1jCsCYgzQQHk3bDJDuFbNi,56,07zF8MjQPsiYUXiAIGZ5TA,r&b,0.402,0.205,6,-11.232,1,0.038,0.758,0,0.147,0.42,143.994,Shai,en,
I Want You To Know,1JDIArrcepzWDTAWXdGYmP,67,6MQeEHHDs6HQkN5Dlj3oKo,pop,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62E-06,0.145,0.366,129.998,Zedd,en,
Papa Was A Rollin' Stone,1jDOlilttG1vKtZLfwFRZD,2,1S7BckuYIkEazeNKOSM0uA,r&b,0.689,0.315,5,-19.756,0,0.0874,0.816,0.109,0.0903,0.723,119.943,The Temptations,en,
You Are the One Thing,1JDZxqyqcJTN9iAXJ836iP,20,0MhTMIo1bgH6zzPh7BdChT,edm,0.503,0.818,1,-6.24,0,0.0578,0.00568,3.08E-05,0.227,0.31,146.06,Bright City,en,
Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,79,50cXvxgMGrvoUeLhkzCyIO,pop,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,Spice Girls,en,
Earth Meets Water,1JE8jVRbEMG8ANRnc5of4f,38,0o5gKmuET7F3lQnpFxvPO8,edm,0.463,0.736,2,-2.373,1,0.0336,0.0236,0,0.162,0.226,127.891,Dash Berlin,en,
Cake - Tokyo Mo Remix,1JEd9a0Eoj3Wg3jwGAKSPn,26,4aUEH3uhbofktrFkXOOaKj,edm,0.737,0.747,2,-7.029,1,0.0449,0.00425,5.06E-04,0.433,0.762,122.028,Flo Rida,en,
El Barrio Mas Chingon,1JeDkFSCsqcSF1jgJo6him,33,3o3xRXWMtBMezk0E3wmtGI,latin,0.705,0.444,11,-11.68,1,0.411,0.00331,1.29E-06,0.629,0.263,82.386,Conejo,en,
In der Hood,1JEme3LPa3PqqVqshasC40,40,1qXg9ck25tBRxeXsj8mbDG,rap,0.703,0.741,5,-5.022,0,0.193,0.322,2.67E-06,0.208,0.388,167.841,Azad,de,
The Alphabeat - Radio Edit,1jf4zm3rN0CtpHED3g8umw,30,5BqOZpVEqRDfZScvW1QUyA,edm,0.329,0.811,7,-4.104,0,0.292,0.0222,0.659,0.695,0.109,121.965,David Guetta,ro,
Youth Gone Wild,1jF5Id0OPFU1Mae8BEUF5u,62,7CESj1xKbxdArRzloygvkl,rock,0.536,0.72,7,-11.277,0,0.0436,0.00202,1.27E-04,0.357,0.633,117.367,Skid Row,en,
Handle the Vibe,1JFeSnxZ4czyxIaXMyecyq,39,5wsWBmQgDtKa8CEg7wTEMi,rap,0.618,0.593,10,-7.016,0,0.104,0.056,0,0.409,0.333,188.162,Bone Thugs-N-Harmony,en,
Nikki,1JFx9R87En9oJOi4DRH1e9,62,37i9dQZF1DWTIuAboZgTMf,rap,0.669,0.74,10,-7.549,0,0.0354,0.0703,0,0.152,0.573,97.99,Logic,en,
Bleed It,1JGaV39uhSQd2eAteOxFlF,72,3DUkl93JjPdOyX83SJr5ms,rap,0.845,0.76,1,-6.008,0,0.362,0.209,0,0.105,0.516,101.91,Blueface,en,
Get Me Home,1Jgaw4deeHcbldSmKbP5h3,0,3krpccUV68nBGAQbvHEZDC,r&b,0.777,0.474,7,-6.917,1,0.225,0.105,2.43E-04,0.155,0.336,96.084,Foxy Brown,en,
Pass Out,1JgWCIOPxGl7IvlIkqO4Oq,31,3R5c1OfJY7Rzl3p28pzGtL,rap,0.542,0.659,4,-5.223,0,0.38,0.0795,0,0.135,0.859,89.592,Ludacris,en,
I Am A River,1jH0OiLvqyyhUOEUu61XPI,53,4PjiT7SWnUsTTTvKOuR76f,rock,0.201,0.624,4,-5.59,1,0.0328,0.00196,0.0195,0.228,0.127,165.937,Foo Fighters,en,
More,1JhC0lqohQVWI3cQnHNtYM,2,31hG19URdBvLEpQWKFYfdD,latin,0.689,0.762,8,-7.476,0,0.0883,0.205,0,0.0902,0.855,171.994,Zion,es,
Wasted,1jHCw2Ek5I4H8gshB7DJtN,34,5nOO372uzpOM5rB2bRWfkp,rock,0.486,0.714,2,-8.209,1,0.0433,1.02E-04,1.00E-04,0.0851,0.33,140.091,Killakoi,en,
Rondini Al Guinzaglio,1jhHPnmgZepKU8qX4VhRZ0,70,6kVFIQBhLT4003iw2WWEv1,r&b,0.505,0.579,2,-7.231,1,0.0324,0.576,0,0.0903,0.439,141.655,Ultimo,it,
Animales,1JHHPRDCXts9M7mTyVN3Ja,53,3nH8aytdqNeRbcRCg3dw9q,latin,0.765,0.603,10,-6.423,0,0.242,0.0278,0,0.128,0.244,93.005,Romeo Santos,es,
Burnout,1jhKwtdCZ7qFoTYTtZQxxB,39,4gbXqmZDUFHqlaYjf4uVyS,pop,0.638,0.478,10,-8.854,1,0.0417,0.555,0.00826,0.135,0.471,156.112,EXES,en,
She's In Parties,1JhORTF6h6N2lpb3lLWeqv,41,7rPsfDTqiZYIT4PVzQ4c0c,rock,0.348,0.76,10,-13.643,0,0.121,5.19E-04,6.28E-05,0.111,0.384,132.075,Bauhaus,en,
Dile,1ji6mY9Gv7dO48rohMIr6p,49,37i9dQZF1DWWU6Rfto8Ppm,latin,0.822,0.744,9,-6.096,1,0.0938,0.173,7.08E-05,0.0692,0.748,94.039,Don Omar,es,
Don't Let Me Down - Hardwell & Sephyx Remix,1JI70l1lE5IF2tgJm5TnMD,59,0cvVad4XizGbOS0vlwZYS5,edm,0.509,0.897,8,-3.418,0,0.0454,0.0861,6.34E-04,0.0625,0.283,149.864,The Chainsmokers,en,
Outro (Que Ã‰ VocÃª),1Jif1CkLayvqkCFnQYbM8e,33,37i9dQZF1DWZ8fJXMbebf9,latin,0.458,0.374,4,-10.066,1,0.0281,0.894,4.71E-04,0.281,0.248,80.934,Bemti,pt,
Keanu Reeves,1JIgaRnqtzS7DuGM3hVZU9,16,37i9dQZF1DWTIuAboZgTMf,rap,0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.133,0.799,170.13,Logic,en,
Stay,1jImST6hhs1EV45p78RBpM,57,37i9dQZF1DWYDQ8wBxd7xt,rock,0.306,0.494,9,-7.748,1,0.0287,0.0211,0,0.0972,0.161,157.224,CueshÃ©,en,
Move To The City - Live In Japan / 1992,1JIQmOrYNMohZ8oygnm9Bg,35,37i9dQZF1DX74DnfGTwugU,rock,0.252,0.973,10,-3.6,0,0.224,2.28E-04,0.472,0.99,0.347,159.054,Guns N' Roses,en,
Mr. Angel,1JiVdjenpldR3RduRtuSAW,0,1E5VdGGWkpDQ682gdvJAZH,pop,0.671,0.514,0,-7.358,1,0.0323,0.109,1.32E-05,0.088,0.395,167.984,Tommy Newport,en,
Go Out,1JJ3n9lj9c05ehwl3seVNl,39,4sGnz2x5tbHE2YlW1nemfb,rap,0.747,0.505,11,-10.409,1,0.232,0.195,0.00449,0.12,0.434,149.872,Lil Toe,en,
Time After Time,1Jj6MF0xDOMA3Ut2Z368Bx,72,65HtIbyFkaQPflCa4oW8KO,pop,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19E-06,0.0908,0.324,130.439,Cyndi Lauper,en,
Quizas,1jj80muEnrqByfH2omBOcZ,62,2kY6lVc5EcVfI5WNKmPQQG,latin,0.767,0.657,9,-5.666,1,0.0725,0.333,0,0.0375,0.906,89.997,Tony Dize,es,
Kids,1jJci4qxiYcOHhQR247rEU,76,7Ic1UwucK3ozdycPBIPVSR,pop,0.451,0.931,9,-3.871,1,0.0719,7.60E-04,0.0049,0.361,0.172,122.961,MGMT,en,
Caught Up,1jjO9DOHrnCJrpiuyiavKw,1,78RRvktrPMSqAoCI21mNOe,r&b,0.72,0.457,8,-7.999,0,0.0434,0.216,0.00332,0.119,0.819,97.089,Teedra Moses,en,
Check,1jk9c0gZI0wbn5GvAj7PBV,65,0Hr2h94pKN8QAGVAgD6BsD,rap,0.667,0.581,0,-5.164,0,0.323,0.0428,0,0.183,0.368,110.953,Young Thug,en,
Best of Me,1JkhKUXAoNivi87ipmV3rp,58,0DIwi1dMI59NItQtiNcevy,r&b,0.742,0.728,10,-6.626,0,0.0315,0.00962,3.73E-05,0.134,0.697,96.01,Anthony Hamilton,en,
I Want You to Want Me,1JkZg3eMQTmTn93E8Yd3UL,70,37i9dQZF1DXdOEFt9ZX0dh,rock,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,Cheap Trick,en,
Sin (feat. Jaden Smith),1Jl21sidRpEdlVBvYbssLx,69,1Z1gW89x4MSBjkvVjGg7DQ,rap,0.889,0.385,11,-11.767,0,0.165,0.00544,0,0.274,0.235,125.995,Young Thug,en,
Demons - Live London Sessions / 2013,1Jle5IfWWuetgt8fvW2Q69,52,5NTm3injIRkUMROsZr3C2O,latin,0.438,0.361,10,-7.757,1,0.038,0.34,0,0.101,0.309,179.089,Imagine Dragons,en,
I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,77,65HtIbyFkaQPflCa4oW8KO,pop,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76E-06,0.131,0.423,81.204,Foreigner,en,
Haute (feat. J Balvin & Chris Brown),1jlnBQGP2DtSEhMgQaz7a7,67,37i9dQZF1DWVdgXTbYm2r0,rap,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,Tyga,en,
Ignite,1jLsirPDkUS2g4gnkYua58,71,0cuHKz65ZPqBX1brG8djlg,pop,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98E-06,0.192,0.479,90.008,Alan Walker,en,
I'm Real - Murder Remix,1JlWJR79vYXwyaPMvlruCr,1,2Ey63yNQeC9Yto7JwX9BGJ,r&b,0.707,0.596,11,-7.678,0,0.149,0.201,0,0.0689,0.584,83.45,Jennifer Lopez,en,
People Are Strange,1Jmqubf9kGkWeYQXQKImL5,69,6gUFdcGzKAHyDXY9TKC6cP,rock,0.699,0.467,4,-8.578,0,0.0375,0.685,0,0.315,0.764,119.287,The Doors,en,
Summer ID,1JMYXWQ8pSkqTAYExkKPT8,32,6SrHyxIxWfQx9ISEr6yowk,edm,0.336,0.727,6,-4.491,1,0.0371,0.00977,8.28E-05,0.553,0.0744,127.854,Manse,en,
Seven Nation Army,1jNOi6m3Hn8nLEeHCp5Msr,58,3QGjcvI9hCZw81NqKq3ZGv,rock,0.753,0.457,0,-7.709,1,0.0767,0.00679,0.484,0.311,0.297,123.913,The White Stripes,en,
Get Up,1JNvCcHIlwpcxWJ5NFgUrl,29,44bkJI1QGkT2O0GYJSsbkp,rap,0.643,0.383,9,-6.433,0,0.036,0.0197,0,0.0892,0.42,94.985,Dorothy,en,
Happy Together,1JO1xLtVc8mWhIoE3YaCL0,74,6TeyryiZ2UEf3CbLXyztFA,rock,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38E-05,0.0818,0.588,120.175,The Turtles,en,
Killshot,1jo3TwNGCXfNdB5uba3ZVv,76,37i9dQZF1DWT5MrZnPU1zD,rap,0.892,0.651,0,-8.645,0,0.378,0.0989,0,0.371,0.599,105.814,Eminem,en,
Sending You A Kiss,1JP9UmexB1NZeISCpuMASi,37,3nTS97zUqxJBQeiXNRs963,rap,0.802,0.815,9,-6.174,1,0.0474,0.262,0,0.229,0.888,138.491,Johnnie Taylor,en,
Heat,1jpnZg0IEI96gC0RTsBWzJ,31,5Go0Jsxj1UnsU7Om841BEo,rock,0.373,0.473,11,-9.367,1,0.0268,0.385,0.0324,0.0744,0.113,103.984,David Bowie,en,
Burn It to the Ground,1jq28NGw6wdtFKx8MBPy6C,70,55ybnG2z8rpTIerRfnCsw6,rock,0.617,0.922,11,-3.474,1,0.0744,2.47E-04,0.388,0.363,0.6,132.059,Nickelback,en,
Still Tippin' (feat. Slim Thug & Paul Wall),1jqARIDOovT45LDzxAQ6RA,51,4lcyWQDOzPfcbZrcBI3FOW,rap,0.86,0.861,6,-7.131,0,0.307,0.0361,4.07E-05,0.113,0.79,143.184,Mike Jones,en,
Transform (feat. Charlotte Day Wilson),1jQfgl9WRle7D8a3GXLwaD,58,48AzM7l4M02DBYd2N3IFLP,r&b,0.498,0.292,5,-10.656,1,0.031,0.511,1.90E-05,0.256,0.348,68.963,Daniel Caesar,en,
Ludo,1jqnsryYIlRHMymkt4EM8G,51,37i9dQZF1DXdhDukKQ88Cc,rap,0.626,0.62,1,-8.725,0,0.0834,0.243,1.04E-06,0.105,0.277,103.443,Xabski,da,
Teeth,1JRK7srBWUtAW7dPabKBwJ,80,46Cl6dmeiylK6TRGXr7hHe,pop,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87E-06,0.11,0.431,139.028,5 Seconds of Summer,en,
Shake Ya Ass,1jRzdY7oUBOhrylNtiMtBD,51,3R5c1OfJY7Rzl3p28pzGtL,rap,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,Mystikal,en,
Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,83,4EYSGTuqe9cVfSVpX4gtGv,rock,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,The Police,en,
Ride Captain Ride - Single Version,1jU4fy1b3oA3V02ELBiXsm,19,1uKFRCQYci8kVgMy3xzTVH,rock,0.475,0.561,7,-12.548,1,0.0404,0.255,0.33,0.125,0.51,125.034,Blues Image,en,
Simple Man,1ju7EsSGvRybSNEsRvc7qY,69,37i9dQZF1DXdOEFt9ZX0dh,rock,0.422,0.752,6,-8.682,1,0.0449,0.0366,1.19E-04,0.129,0.403,120.471,Lynyrd Skynyrd,en,
Hold On - Radio Edit,1JUfgsFPWjXT3ZzzV77v5u,4,4ZO0wp9G8FA3X6oYNBzda6,pop,0.596,0.77,5,-5.852,1,0.0775,0.21,0,0.0938,0.547,124.914,Moguai,en,
Bye Bye,1JUlWXa4Qn77rZL1otnhdR,6,5EgzhnSirHRvu1AqlFLllv,edm,0.618,0.754,4,-3.739,1,0.0882,0.00271,0,0.213,0.485,148.013,Gryffin,en,
Just the Girl,1JURww012QnWAw0zZXi6Aa,59,2ltt5ouiEO301o2jbxn30d,pop,0.571,0.89,9,-1.6,1,0.0395,0.00509,0,0.0769,0.751,110.958,The Click Five,en,
Dembow,1JV7GONwi6qMLb9J7kcSTV,58,37i9dQZF1DWWU6Rfto8Ppm,latin,0.735,0.809,0,-4.238,0,0.119,0.29,0,0.124,0.875,93.126,Wisin & Yandel,es,
Unconditional Love,1jVaaVBHRC1me5WONdnkTw,26,4sji14lrB5bgcr51lPALYH,r&b,0.65,0.843,5,-4.395,0,0.0402,0.173,4.37E-05,0.254,0.707,147.847,Hi-Five,en,
Bring It On,1Jvfg9VNWyDRmA2S3DGsSK,14,5wsWBmQgDtKa8CEg7wTEMi,rap,0.737,0.892,2,-5.607,1,0.358,0.0436,0,0.0798,0.662,173.786,Mia X,en,
Just One Last Time (feat. Taped Rai),1jvT3CCQpyysWB1JcqZwSi,41,6jI1gFr6ANFtT8MmTvA2Ux,edm,0.532,0.814,8,-2.507,1,0.0579,0.0206,0,0.124,0.208,128.022,David Guetta,en,
Love Thang,1JW1HkmhfAqtohhvOioLMB,4,0pItJZBDZFvgAOdFnSITnJ,r&b,0.726,0.543,6,-5.844,1,0.0443,0.264,0,0.0797,0.599,119.825,Michelle Williams,en,
Walk Like an Egyptian,1Jwc3ODLQxtbnS8M9TflSP,63,65HtIbyFkaQPflCa4oW8KO,pop,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.66E-05,0.3,0.819,103.022,The Bangles,en,
Hot Blooded - 2008 Remaster,1Jwj7grActJ0oT50gGyoPw,36,6oghIlByD49KFGNmNU8GSH,rock,0.686,0.856,0,-3.359,1,0.0956,0.188,0,0.0724,0.694,117.951,Foreigner,en,
BUMBLE BEE,1jWJcuTUgO99gntArSPmrB,64,4sGnz2x5tbHE2YlW1nemfb,rap,0.84,0.4,5,-11.807,0,0.0516,0.698,0.00143,0.116,0.381,124.009,Night Lovell,en,
Feelin' Inside,1JWog4dILZKJyg8o57Ew7p,22,7LjRWGUdOmBdPG1W1bga4i,r&b,0.684,0.673,11,-6.957,0,0.0974,0.147,0,0.132,0.798,82.988,Bobby Brown,en,
Dirt,1JXMGldyq6kP7gubarTwG1,45,39IFMVQdRNdb7kVfyTvHjM,rap,0.884,0.266,9,-11.902,1,0.0768,0.745,0.0439,0.105,0.0466,120.021,SASH,en,
What Do I Do? - Benny Benassi Remix,1JxQmgCEipmHCUiJS568pE,39,37i9dQZF1DX2ENAPP1Tyed,pop,0.66,0.827,10,-5.081,1,0.0789,0.429,0,0.0923,0.611,115.349,Georgia Ku,en,
Electric Boogie,1JyaAeaXVFnVv5ikwWQVQ4,42,0SqaMfNsngZCpPw0UuelA7,latin,0.769,0.898,1,-9.347,1,0.0355,0.116,6.48E-04,0.261,0.968,108.141,Marcia Griffiths,en,
Baby Talk - Edit,1JYfHi3cPAR8983cL45bLp,32,1oReEujyWpQv2OX68BVPPA,latin,0.707,0.932,6,-7.538,0,0.0511,0.0117,0.0157,0.384,0.835,114.658,Alisha,en,
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",1jYiIOC5d6soxkJP81fxq2,70,6a66cg3HcsjYkisYyQcov6,latin,0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,DJ Khaled,en,
Pobre Diabla,1JYKbarxvGPD5ml1P2O9H7,1,0si5tw70PIgPkY1Eva6V8f,latin,0.741,0.748,9,-7.006,0,0.0568,0.423,0.0109,0.0849,0.85,92.052,Don Omar,es,
Paranoid,1jzDzZWeSDBg5fhNc3tczV,76,0tOy7ZY4E2PadXIyj8zU43,rock,0.429,0.631,4,-11.514,0,0.0769,7.85E-05,0.00411,0.175,0.376,162.734,Black Sabbath,en,
Meant To Be,1JzxgZWVwxajO5txHJSVfY,24,21nxmipQe5xtXoHHPaYfnY,pop,0.668,0.653,0,-6.361,1,0.0972,0.0123,0.00323,0.269,0.49,119.926,Robotaki,en,
Can We Pretend (feat. Cash Cash) - Sigala Remix,1k08GK7ox8SDmEMvn81TwU,57,37i9dQZF1DWSJHnPb1f0X3,pop,0.703,0.879,1,-4.514,0,0.177,0.0693,0,0.315,0.542,124.972,P!nk,en,
Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,76,1ZlL3IQS8eB0s0RMxz02yD,r&b,0.479,0.416,4,-11.451,0,0.124,0.457,1.72E-05,0.118,0.514,79.593,Bill Withers,en,
Que Mas Pues - Remix,1k1CJlU1eAEpAbNK0TVeKD,11,37DFLy7lqF3qiR99Ss2ZGR,rap,0.648,0.661,11,-5.027,1,0.195,0.121,2.33E-06,0.12,0.813,113.363,Sech,es,
Pretty in Pink,1K1TFdBh7NrDyKiwiJEmsy,57,2foj4ZYVHRGqSd1aMqNPBj,rock,0.386,0.916,2,-5.955,1,0.0741,0.105,0.00991,0.325,0.775,135.642,The Psychedelic Furs,en,
Heart On Ice - Remix,1K2xWMZP8mgMXAR5SpcLQu,70,37i9dQZF1DX0XUsuxWHRQd,rap,0.762,0.372,10,-11.26,0,0.174,0.165,0,0.139,0.315,79.037,Rod Wave,en,
Use Me,1k2ybm1oz7rVPchTKCgMMz,47,5EMARioe9z9eKOeWIAC2JW,r&b,0.767,0.666,11,-10.223,0,0.0545,0.0422,0.00276,0.0743,0.937,154.511,Bill Withers,en,
Relax,1K3RzyzlBhMzOZtR0yepeb,11,3FBD3d5zl74LaoBMVC4IXq,pop,0.677,0.83,11,-8.147,0,0.0389,0.295,1.04E-05,0.0295,0.705,114.921,Frankie Goes To Hollywood,en,
A Question of Time - Remix,1K3UKlvqsfWt2rjZ7909g9,0,2nRWtTI9a2LWjJ9Wy3JZs5,pop,0.617,0.912,0,-11.63,1,0.0312,6.36E-04,0.351,0.364,0.874,136.424,Depeche Mode,en,
Shut Up and Dance,1K66si1ZELsRZzg7m7mcps,9,49qyKvg6UAQAvIMUIGMnP3,pop,0.579,0.88,1,-3.154,1,0.0633,0.00607,1.16E-06,0.268,0.632,128.047,WALK THE MOON,en,
Memories,1K6oIHSzqcLpToFiwIDSI7,29,3o3xRXWMtBMezk0E3wmtGI,latin,0.896,0.815,5,-5.327,0,0.169,0.00557,0.00107,0.366,0.712,95.954,Cypress Hill,en,
Shine on You Crazy Diamond,1K6Rg7qwAsMAD0AwLJTvvT,15,2WbTrS5D0V2TW6DiDkJBru,r&b,0.319,0.59,7,-8.065,0,0.0315,0.0431,3.42E-04,0.218,0.211,139.453,Kendra Morris,en,
What's On Your Mind - Pure Energy,1k82KNC5Ds6HRUXbf6EaHE,1,1oReEujyWpQv2OX68BVPPA,latin,0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,Information Society,en,
