track_name,track_id,track_artist,playlist_id,track_popularity,loudness,instrumentalness,key,speechiness,acousticness,danceability,liveness,tempo,energy,valence,emotion
Be Okay,3YDeFx4VPESam1upfiJmVW,Jordan Fisher,69yb02k0ZOmukYaxJXwp76,50,-7.15,0,1,0.0622,0.056,0.626,0.164,75.943,0.598,0.472,
Fuck You,3ydfhgIZIc2j39NLIhpJpq,CeeLo Green,2DjIfVDXGYDgRxw7IJTKVb,64,-3.988,0,0,0.0578,0.193,0.693,0.124,127.457,0.879,0.753,
Don't Be Cruel - Radio Edit,3YDlzGn9svFtz7uPVWThCZ,Bobby Brown,4sji14lrB5bgcr51lPALYH,32,-7.228,3.20E-06,6,0.041,2.25E-04,0.73,0.0487,101.823,0.897,0.679,
You're Not Alone (feat. Kiiara),3ydQm9YPQIbmU3nA0FYdjB,Don Diablo,0FCHg9zJMNNiOokh3hVcxd,50,-4.055,0.00147,11,0.0964,0.204,0.445,0.066,123.502,0.803,0.4,
Kiss You Back - Single Version,3Ye7HMeHdQqpyCkhkGckYu,Digital Underground,3m4z6komWDtKly3Q1FvFmN,0,-10.685,0,9,0.113,0.0386,0.845,0.223,113.086,0.648,0.794,
Tu Amor Me Hace Bien - Salsa Version,3yEtuhGR8jOtusa29jWrhG,Marc Anthony,37i9dQZF1DWYey22ryYM8U,69,-6.496,4.58E-05,0,0.0359,0.398,0.691,0.112,97.68,0.658,0.617,
Kukere,3Yf8sVkFXThHDtkqtSNbpZ,Iyanya,2rg9LCyvaMQvnCE2hVndpR,0,-4.392,0.00284,1,0.0601,0.0179,0.757,0.0452,130.058,0.853,0.965,
get behind this,3yF9KdPrwaDiZR3HByjlwV,flor,21nxmipQe5xtXoHHPaYfnY,46,-6.932,3.05E-05,1,0.0589,4.25E-04,0.459,0.108,154.043,0.88,0.414,
Clash,3YFAjMbTAyOvrnzmsGK8Zq,Alesso,53Ga3Xt9fumdJfhNNSBvzU,40,-5.968,5.57E-04,2,0.15,0.00536,0.564,0.0397,126.023,0.486,0.343,
The Worst,3YfovjrAI1m5Y5kprgEXcm,JhenÃ© Aiko,0DIwi1dMI59NItQtiNcevy,40,-9.177,1.96E-06,1,0.0669,0.25,0.504,0.121,93.583,0.406,0.12,
The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,Eminem,62spXXfUxBed8nbd5xvH2O,80,-4.244,0,5,0.0572,0.0302,0.949,0.0454,104.504,0.661,0.76,
La Paleta (feat. C-Kan),3yfQszYPiaXAV4NP6BJGKK,MC Davo,37i9dQZF1DWVFZbCNivv6B,60,-3.869,0,10,0.282,0.0537,0.669,0.0457,160.171,0.788,0.776,
Good as Hell,3Yh9lZcWyKrK9GjbhuS0hR,Lizzo,1fqkbjEACMlekdddm5aobE,83,-3.18,0,0,0.0875,0.256,0.682,0.442,95.982,0.919,0.535,
Always Love,3yhWEBPvWuUIsCWeK3OqR9,Nada Surf,0jilq2XZP9F2fwzp2k6iXK,35,-4.905,0,2,0.0319,0.00272,0.325,0.249,126.891,0.757,0.384,
Fortunate Son,3yI282DoIJyERd0vGukMoB,Creedence Clearwater Revival,56dbowk1V5ycS5jW7DSvi5,22,-7.485,0.00664,0,0.0398,0.208,0.643,0.151,132.709,0.669,0.609,
Arroyito,3YiF4GqPHrifMDhn7mUnD1,Fonseca,6IS6XTdbS9qJZgfjNKgpB8,60,-6.735,0,11,0.163,0.269,0.513,0.147,93.513,0.903,0.682,
Alala,3yij35M7Qbe8JpzvNiPXp2,Populous,6lWMi4lPiiPwDqn8ZpeyAY,31,-6.743,0.839,3,0.0578,0.116,0.758,0.111,108.004,0.749,0.424,
Hard,3YJkAQNEhmCZGLdmPsu6Ye,Rihanna,3gV6KQYZKIuoWml0094vx6,56,-3.599,0,1,0.111,0.0121,0.31,0.649,182.032,0.746,0.163,
Buscando,3Yk1AGCMd0y14z6t1dQ549,Yung Sarria,37i9dQZF1DWUmxBdWX3Pp4,42,-9.742,0,11,0.325,0.457,0.797,0.113,120.027,0.498,0.653,
CROWNS - DDCK Remix,3YkDAJzJOJYhxDS4gmbCTt,CASS,0MhTMIo1bgH6zzPh7BdChT,23,-7.495,4.52E-04,1,0.0379,0.0018,0.595,0.0959,127.028,0.866,0.138,
Cocaine,3ykSdTGmYPFl8pDBXer1zG,Eric Clapton,0QUlq0LMDVXSBtbyYLTyZh,68,-12.526,0.0337,9,0.0278,0.0607,0.699,0.317,105.266,0.502,0.676,
This Girl (Kungs Vs. Cookin' On 3 Burners),3YlrH4ydAKkxuej6F4Nnkl,Kungs,49qyKvg6UAQAvIMUIGMnP3,8,-4.665,9.03E-05,3,0.04,0.0865,0.786,0.238,122.006,0.69,0.485,
Exodus,3YlskN374K4nvbcujk7wSG,Sam Feldt,37i9dQZF1DWSTc9FdySHtz,2,-10.148,0,1,0.032,0.684,0.632,0.0842,95.044,0.507,0.315,
Circles,3yM0SFHZEkQ56nVEWYQGee,Audien,6jI1gFr6ANFtT8MmTvA2Ux,43,-2.52,4.67E-05,9,0.0629,0.0232,0.601,0.148,128.09,0.887,0.527,
Soon To Be Large,3yM1TSFIYd3DC8y68sJkuG,Charizma & Peanut Butter Wolf,7ozFIvz1bE1HPgQTUl5qfT,0,-7.078,0,10,0.272,0.257,0.797,0.456,89.046,0.887,0.853,
Can't Save Me (feat. Kazi),3YMYDQC1hXJGKn84zik5ih,Sagan,0FCHg9zJMNNiOokh3hVcxd,36,-2.915,0,4,0.0732,0.0626,0.527,0.0434,163.007,0.883,0.745,
Deep,3Yn83dJGBWtL0icQirgyp6,Marian Hill,1ZlL3IQS8eB0s0RMxz02yD,40,-10.112,0.181,6,0.199,0.294,0.706,0.0832,75.036,0.256,0.285,
Rutina,3YntiCUU0Xqq0B68FM3YAt,Myke Towers,37i9dQZF1DX4OjfOteYnH8,74,-2.799,6.59E-05,1,0.18,0.553,0.834,0.263,95.98,0.75,0.858,
bad guy (with Justin Bieber),3yNZ5r3LKfdmjoS3gkhUCT,Billie Eilish,37i9dQZF1DXcZDD7cfEKhW,83,-11.265,0.33,0,0.295,0.252,0.67,0.117,135.055,0.453,0.68,
Cinderella - Retrovision Remix,3YNZMYYdzaza8D2xd2ITFo,Janee,0FCHg9zJMNNiOokh3hVcxd,42,-7.283,4.68E-04,8,0.0581,0.305,0.765,0.17,125.988,0.719,0.458,
My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,Camila Cabello,10FCW9lj0NdeoYI5VVvVtY,94,-6.024,1.29E-05,8,0.0296,0.018,0.724,0.0887,105.046,0.491,0.383,
Girls,3YoW2uHZvtHg6WPUVuJNtx,D12,39IFMVQdRNdb7kVfyTvHjM,0,-6.538,0,9,0.308,0.131,0.73,0.0982,82.418,0.496,0.225,
The Passenger,3yP0cohcr97BUNJcgvmSVg,Iggy Pop,37i9dQZF1DX1lwxXvReaux,21,-8.098,0,0,0.0457,0.0797,0.5,0.241,134.937,0.846,0.738,
One Of Us,3yP2kjL5SR32FEhpCUrNKB,Rick Ross,68y3WoFJMMKDHUIpqCnoM3,0,-5.454,0,10,0.191,0.0247,0.552,0.513,84.337,0.752,0.195,
Steer Clear,3yp9bZjCLb8E8Lqi01Sxz4,Upchurch,4xJULuV0P5PLcMe3xP8Pgj,53,-7.142,0,2,0.105,0.0195,0.809,0.457,114.986,0.661,0.392,
Ain't My Fault - R3hab Remix,3YPlsrk0Voe8AOa1jyN891,Zara Larsson,5aPwKjwNHr6dnCejLcPTVx,61,-3.723,0,9,0.043,0.0156,0.67,0.22,150.109,0.847,0.613,
Joy,3Yq6KrF4TLfFxJgVqkD8zm,Mary Mary,0pItJZBDZFvgAOdFnSITnJ,28,-7.029,0.00116,6,0.0996,0.0929,0.799,0.238,90.108,0.606,0.846,
Kamikaze,3YQ96qkxiEwTLwgu2Izcmq,WALK THE MOON,7Ic1UwucK3ozdycPBIPVSR,59,-5.675,0,1,0.0709,0.0158,0.575,0.108,77.539,0.694,0.442,
Cold Water (feat. Justin Bieber & MÃ˜),3Yqsx1OFZqPbULxXPLHlpq,Major Lazer,1kEczIkZH8IgaWT2BiApxZ,72,-5.092,0,6,0.0432,0.0736,0.608,0.156,92.943,0.798,0.501,
"Bigger Life - Live @ KÃ¶nigsplatz MÃ¼nchen, 15.09.19",3YqT6XhLAej3bRERl6ispS,Michael Patrick Kelly,1VnvyBDqoV5TCZAnXYferL,22,-10.245,0.00164,0,0.0306,0.0686,0.59,0.816,105.985,0.639,0.385,
Future,3YrcUQYqtaBcbgjOXI5FZv,DJ Khaled,0ZRwrJ2EDGyKR6YgQPWXeO,31,-4.174,0,1,0.256,0.0958,0.629,0.27,151.029,0.794,0.325,
RedRover,3YreXzJAZRrchO72v5G5K9,BONES,0BwUQpqHSlC2YfKwOp2dQV,49,-9.529,0.139,6,0.0983,4.23E-04,0.552,0.0805,77.567,0.598,0.442,
Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,Van Morrison,3nTS97zUqxJBQeiXNRs963,79,-10.964,0,7,0.0376,0.182,0.491,0.407,150.572,0.583,0.907,
C90,3ys72Tl1Texh8GM1OKaKor,John C,37i9dQZF1DWXrVH01e3PIE,57,-6.848,0,11,0.126,0.236,0.933,0.0722,122.904,0.626,0.543,
Buying Time,3Yt0liwMgB3I0xv3FQBDzI,Lucky Daye,4I6rTSxqKl1LRvES2O9owQ,61,-8.994,0.00347,5,0.0373,0.734,0.765,0.167,117.99,0.437,0.667,
Joro,3Yt1ovsh3v3VEzRuhI1TL5,WizKid,4I6rTSxqKl1LRvES2O9owQ,68,-3.693,9.04E-04,7,0.257,0.253,0.686,0.109,189.998,0.694,0.587,
Alone Tonight,3yT9qgwUHuH2tIAblw8O1d,Maxwell Luke,3arpkhoRWXEYbdCpVAIrRR,36,-8.412,0,6,0.0452,0.107,0.621,0.116,106.905,0.606,0.242,
I'm Eighteen,3YU9X8ryOR20beT7wOlDIJ,Alice Cooper,5d1arTPDEr76KMg9geDinZ,55,-14.164,0.0517,4,0.0302,0.249,0.618,0.131,97.84,0.413,0.531,
Like a Stone,3YuaBvuZqcwN3CEAyyoaei,Audioslave,5BygwTQ3OrbiwVsQhXFHMz,75,-5.477,0,7,0.0276,0.00797,0.614,0.0997,107.849,0.568,0.516,
Thank You,3yUcJwYu7fXAfqMj9krY6l,Dido,0tOy7ZY4E2PadXIyj8zU43,68,-9.942,2.15E-04,1,0.0424,0.3,0.725,0.0665,79.984,0.583,0.765,
Drowse - Remastered 2011,3yuJVbCLjxcu0T6bZoiWXg,Queen,3E88dLx4fgFYY70gdGzdnB,31,-10.151,6.94E-06,2,0.0338,0.178,0.439,0.106,145.415,0.561,0.432,
Carita Bonita,3yuMVIBCFl6s1PDuSN3pi4,Erre XI,6IS6XTdbS9qJZgfjNKgpB8,56,-5.014,2.21E-06,4,0.108,0.148,0.777,0.327,101.989,0.911,0.83,
Eve - feat. Miss Kitty,3yvFBXiybFrHRbfslCpdYL,Eve,5CK0fshHcik1vWyeCc0zat,0,-4.646,0,1,0.172,0.028,0.641,0.214,150.082,0.804,0.418,
Tell It to My Heart,3YVPpVJvJG2EauXurPA90F,Taylor Dayne,1oReEujyWpQv2OX68BVPPA,65,-5.042,1.16E-05,1,0.0921,0.0302,0.638,0.371,117.955,0.988,0.723,
Weight Of It All,3YW7AWZMCvNBYBPoFdebTh,Handsome Ghost,1E5VdGGWkpDQ682gdvJAZH,39,-8.908,4.02E-05,1,0.114,0.141,0.577,0.209,166.099,0.572,0.394,
When We Get By,3ywXd57iSPA37YT0BtmP3u,D'Angelo,2YPP7fiYu5pIcp2yyHvw4A,0,-11.514,0.418,11,0.0342,0.103,0.763,0.0532,108.894,0.407,0.703,
One Shot,3YX0i8qUHRWHnZLd5Yy7WY,Struggle Jennings,4xJULuV0P5PLcMe3xP8Pgj,43,-5.179,0,2,0.04,0.21,0.758,0.25,129.996,0.704,0.173,
Ordinary Day,3Yx0ngO540ovQQz4x37zVl,Cali Life Style,3o3xRXWMtBMezk0E3wmtGI,12,-7.422,0,1,0.259,0.0376,0.837,0.132,114.568,0.587,0.505,
Princes Of The Universe,3YXHTOLPqPlSfRqZCHtFol,Queen,3Ho3iO0iJykgEQNbjB2sic,0,-14.327,0,7,0.0633,0.0273,0.396,0.313,81.326,0.623,0.34,
Just,3yYk5jhpqHF6lpIyvjhTRZ,Lane 8,6nZaTh6K1SwhdELFTmA99C,64,-11.195,0.951,9,0.0323,0.481,0.656,0.313,122.934,0.565,0.21,
Suffragette City - 2012 Remaster,3YZa4IzxK2UtEKTvdTgsi8,David Bowie,6gUFdcGzKAHyDXY9TKC6cP,58,-9.159,0,2,0.0385,0.364,0.455,0.277,142.655,0.884,0.784,
Better Than Yesterday - Club Mix,3yZAuRxvWRQHl79e7Vc6Vw,Sidney Samson,5PCAWKfUWAUj8VeY8G7xRQ,0,-7.004,0.00928,4,0.0402,5.98E-04,0.611,0.0944,127.958,0.471,0.155,
Against the World - Radio Edit,3Yzcwfm3sEQaaa3ENFC18h,Morgan Page,6jI1gFr6ANFtT8MmTvA2Ux,23,-3.312,0,0,0.0438,0.00294,0.664,0.278,127.948,0.66,0.286,
This Is Gospel,3yZQk5PC52CCmT4ZaTIKvv,Panic! At The Disco,49qyKvg6UAQAvIMUIGMnP3,72,-4.875,1.20E-06,7,0.0707,0.00155,0.572,0.102,156.073,0.912,0.606,
Talvez Bem Mais,3Z1Xc4igRjuW1jAw2BSm2d,Clara Lima,37i9dQZF1DWWlW7KLhEhCZ,39,-6.025,4.79E-05,8,0.146,0.618,0.75,0.15,149.943,0.696,0.65,
Location (feat. Burna Boy),3z4CGd63tpUn9a6oQSG0CI,Dave,37i9dQZF1DWVdgXTbYm2r0,79,-5.969,0,9,0.297,0.271,0.812,0.0955,109.979,0.496,0.55,
Out Of Sight,3Z6O6zNyxqmqevwy5Dy4cs,Logic,37i9dQZF1DWTIuAboZgTMf,7,-6.159,2.90E-05,1,0.132,0.0611,0.737,0.107,174.022,0.918,0.664,
Bad Dracula,3z7WmSgmSDTFH1WwL18yyS,Red Velvet,37i9dQZF1DWUXxc8Mc6MmJ,0,-1.842,0,0,0.116,0.207,0.644,0.232,93.986,0.931,0.668,
Hypnotic Energy,3Z9c2ZPX73VO5wnbqbrz3j,Liquid Soul,29jj7pQlDqnWclbHQk21Rq,18,-6.799,0.892,9,0.0663,0.0322,0.654,0.0618,134.973,0.822,0.0596,
Tonight I'm Gonna Rock You Tonight,3Z9mE6hpkwil8jogHOy4Lk,Spinal Tap,3Ho3iO0iJykgEQNbjB2sic,0,-10.572,6.46E-05,9,0.0499,0.00264,0.398,0.0305,92.132,0.859,0.72,
Pretty,3Z9vR8JrHFyyjB0JoHzx6p,Landon Cube,7kzKtw5vug3IIxKfLadi8A,62,-5.289,0,0,0.0659,0.195,0.679,0.132,76.064,0.853,0.767,
Consejo de Amor,3za3hxbolwmy9AeUpWzuRE,TINI,5wONX0lVyQE5XTxqjTUiUd,71,-6.712,0,0,0.102,0.194,0.475,0.101,83.873,0.717,0.646,
Hell Yeah - Feat. D-wreck & Tyte Eyez,3zagi2b65in52cZnFSnyAG,Big Moe,1QJ66s6YBZgxMUaVUyrhbo,19,-3.786,0,1,0.282,0.0262,0.614,0.405,163.85,0.888,0.793,
Helena,3ZaS7Bcz9tpFIjfst63tSw,My Chemical Romance,0jilq2XZP9F2fwzp2k6iXK,51,-2.982,0,4,0.11,0.0544,0.367,0.12,125.939,0.959,0.103,
Humpin' Around,3zaXjodcrXLPj6Z8Wm3txR,Bobby Brown,6RLvj5OnEuPzI1P02KwnzK,11,-5.729,0.0102,7,0.0911,0.0138,0.82,0.107,109.903,0.85,0.43,
Anything,3ZbrIs9xvGTLtHDcOel91B,SWV,0dmInkymNnOTWvEFamSNzb,37,-5.637,1.39E-04,1,0.044,0.0119,0.798,0.271,94.967,0.794,0.781,
Procura,3zbSYBDUbDEbqUIlCmOw09,ChiChi Peralta,0TT57Pe3RZNGCy98G1UQpM,50,-7.46,8.39E-04,8,0.0355,0.279,0.805,0.101,102.14,0.757,0.973,
La Raza,3zCg6CUmhxHukbUs0nd7ar,Kid Frost,6m0BqpJfSP2m5xCOFjDRHw,51,-14.875,6.09E-04,1,0.0962,0.0406,0.801,0.0936,106.965,0.529,0.721,
everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,2ji5tRQVfnhaX1w9FhmSzk,97,-14.454,0.657,6,0.0994,0.902,0.704,0.106,120.006,0.225,0.243,
Born To Be Wild - Single Version,3zECldeBYO8lj8QZlUB2Be,Steppenwolf,4lIywN6kXl9KPm3OQ8u8G7,2,-6.858,0.778,9,0.0967,0.263,0.467,0.194,146.045,0.827,0.562,
Where Have You Gone (Anywhere),3zECQWhwAEydeK9jUTPamo,Lucas & Steve,4IS7o1utOzhimFEFnj9gmu,72,-5.024,0,5,0.0489,0.00552,0.618,0.147,124.071,0.767,0.239,
Body Count (feat. Normani & Kehlani) - Remix,3zEKbhms2GDJQXaOLZZjAH,Jessie Reyez,6HaCi9bqaiuSZEDfCEmwyo,0,-4.515,0,11,0.173,0.478,0.72,0.17,149.791,0.583,0.325,
Brokenhearted,3zeyP0JnzXEx3uZLmpOdtP,Brandy,7LjRWGUdOmBdPG1W1bga4i,38,-11.928,2.70E-05,1,0.0299,0.317,0.635,0.0765,139.896,0.33,0.29,
Booyah - Original Mix,3zf852pgVUpYqQD1FTLa69,Showtek,7vJOXFe40axY7qS39vGDyH,41,-2.622,0.0111,11,0.137,0.00773,0.738,0.0622,127.997,0.953,0.499,
Wake Me up When September Ends,3ZffCQKLFLUvYM59XKLbVm,Green Day,3uFyGoayrP71xS6T6Y8Bh2,76,-5.146,0,7,0.0314,0.023,0.546,0.0972,104.98,0.814,0.146,
Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,2ltt5ouiEO301o2jbxn30d,80,-5.892,0,10,0.0712,0.284,0.778,0.405,100.024,0.824,0.756,
Fight,3zfVj6UVenatGKid6QirRW,Oleander,44bkJI1QGkT2O0GYJSsbkp,41,-5.25,6.62E-06,1,0.0982,2.89E-04,0.46,0.329,92.51,0.978,0.302,
Nothing Else Matters,3ZFwuJwUpIl0GeXsvF1ELf,Metallica,1NIX36ZFWEtgXSbSNghoue,25,-11.258,5.02E-06,4,0.0265,0.0505,0.558,0.0753,142.171,0.364,0.17,
"Captain Save a Hoe (feat. The Click, D-Shot, B-Legit & Suga T)",3ZgQhe1Sv7mnQjpVTJnOFp,E-40,0VVH2Nzj6kBVGK3WIUQMAw,36,-12.235,0,7,0.26,0.0612,0.753,0.292,166.015,0.514,0.563,
Mi Mi Mi - Radio Edit,3ZGqWjcy9D1ZqxBOdOhH7x,SEREBRO,6KnQDwp0syvhfHOR4lWP7x,0,-2.055,0.503,1,0.0527,0.0156,0.92,0.129,126.006,0.811,0.936,
"Love Me Like You Do - From ""Fifty Shades Of Grey""",3zHq9ouUJQFQRf3cm1rRLu,Ellie Goulding,2UsEj2GUukV0GLbsE3rldz,77,-6.646,0,8,0.0484,0.247,0.262,0.125,189.857,0.606,0.275,
Would You Be So Kind,3ZiuxcBeRanTjfHzVBuuQe,dodie,1E5VdGGWkpDQ682gdvJAZH,65,-9.621,1.90E-04,4,0.204,0.158,0.662,0.126,160.068,0.614,0.616,
Web Cam,3ZjflpZhIC1O6jzZNAEkap,Farruko,31hG19URdBvLEpQWKFYfdD,0,-7.075,0,7,0.0488,0.214,0.745,0.383,81.007,0.698,0.583,
A Bailar,3ZJiEiZRYzPkkmEoDX3EoV,Gloria Estefan,37i9dQZF1DXarsfY89zXC6,29,-4.116,0,4,0.0462,0.478,0.758,0.192,100.024,0.827,0.964,
Terrible Things - EP Version,3ZjnFYlal0fXN6t61wdxhl,Mayday Parade,1YgWQAs1s77NzieIH4ARKn,59,-6.833,0.00392,1,0.0295,0.698,0.285,0.104,154.989,0.371,0.372,
Lovely,3zjw3EZfvgjuR4AQhVlNq7,Fly By Midnight,4gbXqmZDUFHqlaYjf4uVyS,61,-6.798,2.21E-06,0,0.0511,0.143,0.548,0.218,159.924,0.715,0.393,
Piso,3Zkla0QqHsCTY1pWhY63GS,Bhavi,6ltss0ThreZ3uIMn5mr4Tm,1,-4.033,0,7,0.155,0.0228,0.77,0.0959,170.272,0.878,0.679,
Rainbow In The Dark,3ZKpdWRhiIp2t5WqFwVEG3,Dio,1NIX36ZFWEtgXSbSNghoue,30,-9.285,0.00706,9,0.0342,2.81E-04,0.501,0.0484,117.578,0.869,0.678,
Bubble Gum,3zksbXteOCeSusJ5Xltr3t,Clairo,2bOjjgN1S3Gqd8vSMyafvJ,72,-24.639,2.72E-05,9,0.115,0.979,0.509,0.387,207.97,0.0167,0.229,
Hey Brother,3zKST4nk4QJE77oLjUZ0Ng,Avicii,6jI1gFr6ANFtT8MmTvA2Ux,20,-4.867,4.64E-05,7,0.0436,0.0309,0.545,0.0828,125.014,0.78,0.458,
Chora AtÃ© Perder a Fala - Ao Vivo,3ZkTtSBN1wcSw35F8GDRmr,Gusttavo Lima,5HmZtuuIDMtIy21kylqhx6,63,-2.978,0,1,0.0449,0.265,0.805,0.281,126.941,0.877,0.802,
Stitches,3zkWCteF82vJwv0hRLba76,Shawn Mendes,222nc9tKxKhfZ2GBrOpwH3,77,-6.681,0,1,0.067,0.0152,0.746,0.0486,149.882,0.754,0.764,
Take That,3zlXiQYeJJh3BN4up7zSFb,The Game,0Hr2h94pKN8QAGVAgD6BsD,0,-7.248,6.02E-05,9,0.0432,0.0919,0.762,0.176,99.029,0.545,0.411,
Can't Be Touched (feat. Mr. Magic & Trouble),3zmduBNsQ6BPDTZAkXzG5K,Roy Jones Jr.,5nQrMpkyWmxPX0gk74htMk,71,-4.809,0,4,0.094,0.00323,0.642,0.227,96.986,0.777,0.413,
Play That Song,3ZMFrvkNgwwMfPdX3aThYs,Train,4ZO0wp9G8FA3X6oYNBzda6,4,-1.746,2.95E-06,3,0.06,0.0238,0.393,0.0951,99.188,0.825,0.544,
6 Horas,3ZN0KYVn1Ibfat7x3lwIAT,MC Cabelinho,37i9dQZF1DWTGaQ84g8alz,54,-7.947,0,1,0.48,0.129,0.848,0.0914,99.824,0.767,0.945,
Irresistible,3znPiywA0q1VK2jgAZFDoI,Fall Out Boy,6jAPdgY9XmxC9cgkXAVmVv,64,-3.123,0,2,0.11,0.071,0.487,0.236,164.996,0.937,0.445,
Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,0tOy7ZY4E2PadXIyj8zU43,80,-3.442,0,9,0.0456,0.0179,0.618,0.167,91.455,0.938,0.875,
Remember What You Like,3zOGILD2cGfg9RDID1EEsX,Jenny Burton,1oReEujyWpQv2OX68BVPPA,19,-14.319,0.00267,11,0.0562,0.18,0.675,0.0965,116.707,0.882,0.708,
La Vida Es Un Carnaval,3zoYQLfNEvJ7UvQ4em2vsT,Celia Cruz,0SqaMfNsngZCpPw0UuelA7,57,-4.982,0.00187,0,0.0776,0.482,0.813,0.285,104.056,0.735,0.853,
TV Dinner,3zp9opbhvvgVHsEf0CU8Uj,Scooped Up!,5hvf4yL105Rw6cvCP6AMjM,30,-4.096,0,7,0.135,0.00366,0.297,0.113,131.333,0.974,0.227,
Run It (feat. Annika Wells),3ZPaj6I2mWRq8pUZv1Peog,Midnight Kids,6mMk6QCzEgT3QGaCV1R4S5,54,-4.368,0,8,0.0457,0.391,0.516,0.116,93.026,0.737,0.222,
All I Wanna Do,3ZpQiJ78LKINrW9SQTgbXd,Sheryl Crow,4EYSGTuqe9cVfSVpX4gtGv,65,-11.179,0.0186,9,0.0321,0.111,0.82,0.257,120.091,0.528,0.931,
Hold On,3ZqjDpr3qCZnZBPcd0Hpj2,En Vogue,4sji14lrB5bgcr51lPALYH,58,-11.156,0,1,0.0605,0.0865,0.728,0.343,96.944,0.464,0.383,
Speechless (feat. Erika Sirola) - MOTi Remix,3ZqKbMO9UasuKgQeGT7QZS,Robin Schulz,37i9dQZF1DX6pH08wMhkaI,54,-12.649,1.55E-04,1,0.0796,0.00959,0.609,0.15,127.977,0.523,0.342,
You Can,3ZrahU0946KWyRBII23QOO,Matroda,37i9dQZF1DX2VvACCrgjrt,33,-4.595,0.863,0,0.0999,0.21,0.876,0.113,125.008,0.847,0.482,
La Vie - Gabry Ponte Mix,3ZRgqoTb7pVO11IxcKGtMo,DJ Ross,37i9dQZF1DX2ENAPP1Tyed,42,-5.153,0,4,0.223,0.0804,0.591,0.326,127.013,0.88,0.482,
Murder Reigns,3Zrih6niOYdmge9hIVGBg6,Ja Rule,1dsaMvnC1hXPCNGC4aVtjj,51,-7.703,0,2,0.233,0.0165,0.519,0.115,88.91,0.606,0.391,
I Cry,3zrYNl1aMdFrQkcOjKVr5u,Flo Rida,6rjxP7GQKoqqgoakzxl3PY,57,-5.441,1.79E-06,4,0.0439,0.00616,0.693,0.315,126.035,0.822,0.763,
Todo de Oro,3ZSJ9dq65zznUM20jfZqbu,Ysy A,37i9dQZF1DWUmxBdWX3Pp4,59,-7.538,0,1,0.167,0.0608,0.877,0.0924,123.979,0.481,0.378,
Late Nights,3ZTA6cOCUQl1m5yIKmpIES,GAWVI,0MhTMIo1bgH6zzPh7BdChT,0,-7.45,0.00169,9,0.0415,0.0108,0.715,0.228,139.983,0.722,0.182,
Lift,3zTlidxfvKnuLay7tmxTfI,Carlos Herrera Music,396llvvFOIB9jgPg0kqNDb,42,-5.167,0,7,0.0578,0.0626,0.776,0.0536,149.969,0.908,0.656,
Heroes (we could be),3zU9rdflI65tK4dkkNSp77,Alesso,37i9dQZF1DWZQaaqNMbbXa,73,-4.124,0,5,0.0619,0.0305,0.503,0.343,125.896,0.748,0.356,
Antes de Que Nos Olviden,3ZuGavt1YrOkg6G93lgfUw,Caifanes,3kysJw7lvVwSoOaL0KyW94,53,-13.391,0.00819,9,0.0311,0.393,0.655,0.12,119.669,0.495,0.196,
La Demanda,3zVibdZHsVH05p5Crux6xX,Romeo Santos,37i9dQZF1DWYey22ryYM8U,65,-4.519,1.22E-06,6,0.0397,0.102,0.865,0.311,122.021,0.712,0.951,
Beautiful World - Radio Edit,3zwakDP44DQ77ZDUKU3l2A,Blasterjaxx,2oalsaFUockoPf1DU3wrL8,40,-1.026,8.10E-05,8,0.0499,0.0232,0.574,0.274,129.908,0.944,0.264,
Be Yourself,3zwmW1gM4E8FlHXV5nE16u,Audioslave,4EYSGTuqe9cVfSVpX4gtGv,69,-3.509,5.07E-06,11,0.0559,0.143,0.423,0.213,116.602,0.845,0.317,
Thnks fr th Mmrs,3Zwu2K0Qa5sT6teCCHPShP,Fall Out Boy,6jAPdgY9XmxC9cgkXAVmVv,76,-5.057,0,10,0.0623,0.00511,0.459,0.106,154.837,0.891,0.588,
Hustlin' - Album Version (Edited),3ZwxD4e9x04NYSw6XPuJYe,Rick Ross,0tLHH1C4HkWEUCXXSSjbOe,0,-7.128,0,8,0.28,0.0814,0.507,0.072,136.037,0.649,0.623,
A chi mi dice,3zX26vtXy3tRbbKPEQTaTD,Il Volo,6kVFIQBhLT4003iw2WWEv1,51,-4.681,0,7,0.03,0.0876,0.306,0.146,159.848,0.606,0.166,
Always Something There to Remind Me - 2018 Remaster,3ZXcjz3A5vNsR5dA1e6ITl,Naked Eyes,2foj4ZYVHRGqSd1aMqNPBj,56,-5.853,0,7,0.0377,0.126,0.609,0.519,149.252,0.777,0.682,
It's Your Thing,3ZxfehzRtB3oJcBuxWXFZQ,The Isley Brothers,1S7BckuYIkEazeNKOSM0uA,59,-9.273,2.52E-06,10,0.0854,0.0727,0.376,0.0718,185.503,0.67,0.837,
